2025-08-18 03:07:27.928 | DEBUG    | __main__:parse_detections:301 | 🎯 Detection 6: scooter at (98, 139, 270, 202)
2025-08-18 03:07:27.928 | DEBUG    | __main__:parse_detections:301 | 🎯 Detection 7: car at (57, 460, 155, 513)
2025-08-18 03:07:27.929 | DEBUG    | __main__:parse_detections:301 | 🎯 Detection 8: car at (68, 524, 142, 574)
2025-08-18 03:07:27.929 | DEBUG    | __main__:parse_detections:301 | 🎯 Detection 9: person at (68, 146, 216, 193)
2025-08-18 03:07:27.929 | DEBUG    | __main__:parse_detections:301 | 🎯 Detection 10: car at (48, 650, 137, 707)
2025-08-18 03:07:27.929 | INFO     | __main__:process_image:452 | 🔄 Step 4/4: Drawing bounding boxes...
2025-08-18 03:07:27.929 | INFO     | __main__:draw_detections:333 | 🎨 Starting to draw 10 detections on image
2025-08-18 03:07:27.929 | DEBUG    | __main__:draw_detections:334 | 🖼️ Image size: (300, 168)
2025-08-18 03:07:27.929 | DEBUG    | __main__:draw_detections:335 | 🎨 Drawing parameters - box_color: red, text_color: white, box_width: 3
2025-08-18 03:07:27.930 | DEBUG    | __main__:draw_detections:345 | 🔤 Loading font for text rendering
2025-08-18 03:07:27.931 | DEBUG    | __main__:draw_detections:348 | ✅ Successfully loaded arial.ttf font
2025-08-18 03:07:27.931 | DEBUG    | __main__:draw_detections:356 | 🎯 Drawing detection 1/10: potholed road
2025-08-18 03:07:27.932 | DEBUG    | __main__:draw_detections:364 | 📦 Normalized coordinates: ymin=156, xmin=0, ymax=1000, xmax=1000
2025-08-18 03:07:27.932 | DEBUG    | __main__:draw_detections:371 | 📏 Pixel coordinates: [0, 26, 300, 168]
2025-08-18 03:07:27.932 | DEBUG    | __main__:draw_detections:382 | 📦 Drew bounding box for potholed road
2025-08-18 03:07:27.933 | DEBUG    | __main__:draw_detections:400 | 📝 Drew label 'potholed road' for detection 1
2025-08-18 03:07:27.934 | DEBUG    | __main__:draw_detections:356 | 🎯 Drawing detection 2/10: scooter
2025-08-18 03:07:27.934 | DEBUG    | __main__:draw_detections:364 | 📦 Normalized coordinates: ymin=121, xmin=255, ymax=364, xmax=344
2025-08-18 03:07:27.934 | DEBUG    | __main__:draw_detections:371 | 📏 Pixel coordinates: [76, 20, 103, 61]
2025-08-18 03:07:27.934 | DEBUG    | __main__:draw_detections:382 | 📦 Drew bounding box for scooter
2025-08-18 03:07:27.934 | DEBUG    | __main__:draw_detections:400 | 📝 Drew label 'scooter' for detection 2
2025-08-18 03:07:27.934 | DEBUG    | __main__:draw_detections:356 | 🎯 Drawing detection 3/10: car
2025-08-18 03:07:27.935 | DEBUG    | __main__:draw_detections:364 | 📦 Normalized coordinates: ymin=46, xmin=371, ymax=210, xmax=467
2025-08-18 03:07:27.935 | DEBUG    | __main__:draw_detections:371 | 📏 Pixel coordinates: [111, 7, 140, 35]
2025-08-18 03:07:27.935 | DEBUG    | __main__:draw_detections:382 | 📦 Drew bounding box for car
2025-08-18 03:07:27.935 | DEBUG    | __main__:draw_detections:400 | 📝 Drew label 'car' for detection 3
2025-08-18 03:07:27.935 | DEBUG    | __main__:draw_detections:356 | 🎯 Drawing detection 4/10: car
2025-08-18 03:07:27.935 | DEBUG    | __main__:draw_detections:364 | 📦 Normalized coordinates: ymin=36, xmin=770, ymax=175, xmax=914
2025-08-18 03:07:27.936 | DEBUG    | __main__:draw_detections:371 | 📏 Pixel coordinates: [231, 6, 274, 29]
2025-08-18 03:07:27.936 | DEBUG    | __main__:draw_detections:382 | 📦 Drew bounding box for car
2025-08-18 03:07:27.936 | DEBUG    | __main__:draw_detections:400 | 📝 Drew label 'car' for detection 4
2025-08-18 03:07:27.936 | DEBUG    | __main__:draw_detections:356 | 🎯 Drawing detection 5/10: person
2025-08-18 03:07:27.936 | DEBUG    | __main__:draw_detections:364 | 📦 Normalized coordinates: ymin=62, xmin=257, ymax=295, xmax=332
2025-08-18 03:07:27.936 | DEBUG    | __main__:draw_detections:371 | 📏 Pixel coordinates: [77, 10, 99, 49]
